# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
0.56,15.886,435.886,55.747,55.968,95.158,95.598,1.403,1.901e-6,1.403,90,4.971,9.168,43.47,-80.54,0.095,0,0.015,-4.098e-6,85,90,1.332e5,6.69e4,249.777,0.985,9.803,443.749,341.392,5.037,1.407e4,10.768,26.828,0.45,0.308,0.033,0.109,0.45,0.021,0.107,-1.238e-4,0,0,0,0,7.326e-7,0,0,12.167,962.128,0.001,338.672,0.165,2.04e7,20.32,324.293,0.005,0.048,0.006,1839.923
0.565,16.188,436.188,56.26,56.484,95.146,95.586,1.43,2.13e-6,1.43,90,5.02,9.167,43.47,-80.54,0.099,0,0.017,-3.85e-6,85,90,1.332e5,6.687e4,249.766,0.985,9.803,443.73,341.415,5.035,1.406e4,10.767,27.328,0.45,0.308,0.033,0.109,0.45,0.022,0.112,-2.066e-4,0,0,0,0,8.861e-7,0,0,12.165,962.092,0.001,338.671,0.167,2.059e7,20.32,324.293,0.008,0.049,0.006,1873.903
0.573,16.646,436.646,57.029,57.257,95.127,95.568,1.471,2.501e-6,1.471,90,5.094,9.164,43.47,-80.54,0.104,0,0.019,-5.834e-6,84.999,90,1.332e5,6.683e4,249.748,0.985,9.803,443.702,341.448,5.032,1.406e4,10.766,28.086,0.45,0.308,0.033,0.109,0.45,0.023,0.117,1.27e-4,0,0,0,0,1.159e-6,0,0,12.162,962.039,0.001,338.669,0.169,2.087e7,20.32,324.293,0.012,0.049,0.006,1925.444
0.586,17.344,437.344,58.183,58.415,95.1,95.54,1.533,3.12e-6,1.533,90,5.205,9.161,43.47,-80.54,0.112,0,0.024,-4.909e-6,84.999,90,1.331e5,6.677e4,249.723,0.985,9.803,443.662,341.499,5.028,1.405e4,10.764,29.243,0.45,0.308,0.033,0.109,0.45,0.025,0.126,3.98e-5,0,0,0,0,1.677e-6,0,0,12.157,961.957,0.001,338.666,0.172,2.129e7,20.32,324.293,0.014,0.05,0.006,2004.04
0.6,18.192,438.192,59.552,59.79,95.067,95.507,1.609,3.953e-6,1.609,90,5.337,9.157,43.47,-80.54,0.12,0,0.029,2.326e-6,84.999,90,1.33e5,6.67e4,249.692,0.984,9.803,443.619,341.559,5.023,1.404e4,10.762,30.647,0.45,0.308,0.033,0.109,0.45,0.027,0.135,-1.251e-4,0,0,0,0,2.486e-6,0,0,12.152,961.857,0.001,338.663,0.177,2.179e7,20.32,324.293,0.02,0.051,0.006,2099.317
0.62,19.402,439.402,61.451,61.698,94.825,95.264,1.717,5.294e-6,1.717,90,5.52,9.135,43.47,-80.54,0.131,0,0.039,-1.603e-5,84.998,90,1.329e5,6.654e4,249.64,0.983,9.803,443.564,341.723,5.012,1.399e4,10.738,32.65,0.45,0.308,0.033,0.109,0.45,0.029,0.148,-4.59e-4,0,0,0,0,4.034e-6,0,0,12.144,961.716,0.001,338.658,0.182,2.249e7,20.32,324.293,0.03,0.052,0.007,2235.147
0.65,21.288,441.288,64.289,64.55,94.425,94.862,1.887,7.719e-6,1.887,90,5.794,9.098,43.47,-80.54,0.146,0,0.055,1.131e-5,84.997,90,1.327e5,6.639e4,249.604,0.983,9.803,443.495,341.912,4.999,1.392e4,10.7,35.766,0.451,0.308,0.033,0.11,0.451,0.033,0.164,3.582e-4,0,0,0,0,7.51e-6,0,0,12.132,961.494,0.001,338.651,0.191,2.352e7,20.32,324.293,0.04,0.053,0.007,2446.093
0.69,23.935,443.935,68.06,68.338,94.088,94.524,2.126,1.176e-5,2.126,90,6.157,9.068,43.47,-80.54,0.163,0,0.083,6.416e-5,84.994,90,1.325e5,6.616e4,249.53,0.981,9.803,443.425,342.139,4.985,1.386e4,10.669,40.13,0.451,0.308,0.034,0.11,0.451,0.037,0.183,3.368e-4,0,0,0,0,1.494e-5,0,0,12.114,961.184,0.001,338.64,0.202,2.49e7,20.32,324.293,0.02,0.054,0.007,2740.858
0.71,25.315,445.315,69.941,70.227,93.992,94.428,2.251,1.414e-5,2.251,90,6.338,9.061,43.47,-80.54,0.17,0,0.099,5.039e-5,84.992,90,1.324e5,6.602e4,249.475,0.981,9.803,443.4,342.259,4.977,1.383e4,10.661,42.404,0.452,0.308,0.034,0.11,0.452,0.038,0.191,1.108e-4,0,0,0,0,2.013e-5,0,0,12.105,961.022,0.001,338.635,0.207,2.558e7,20.32,324.293,0.03,0.055,0.007,2894.123
0.74,27.455,447.455,72.758,73.057,93.825,94.26,2.445,1.819e-5,2.445,90,6.61,9.048,43.47,-80.54,0.18,0,0.125,6.806e-5,84.989,90,1.322e5,6.587e4,249.418,0.98,9.803,443.372,342.404,4.969,1.38e4,10.646,45.931,0.452,0.307,0.034,0.111,0.452,0.04,0.201,-5.007e-8,0,0,0,0,3.012e-5,0,0,12.092,960.771,0.001,338.626,0.216,2.661e7,20.32,324.293,0.01,0.056,0.008,3131.434
0.75,28.188,448.188,73.696,74,93.768,94.203,2.512,1.966e-5,2.512,90,6.7,9.044,43.47,-80.54,0.182,0,0.135,6.172e-5,84.988,90,1.322e5,6.581e4,249.399,0.98,9.803,443.365,342.452,4.966,1.379e4,10.642,47.138,0.452,0.307,0.034,0.111,0.452,0.041,0.204,-7.803e-5,0,0,0,0,3.409e-5,0,0,12.087,960.685,0.001,338.623,0.219,2.695e7,20.32,324.293,0.015,0.057,0.008,3212.5
0.765,29.304,449.304,75.101,75.412,93.635,94.069,2.613,2.2e-5,2.613,90,6.836,9.034,43.47,-80.54,0.186,0,0.15,6.825e-5,84.985,90,1.32e5,6.57e4,249.359,0.979,9.803,443.359,342.56,4.961,1.376e4,10.629,48.976,0.453,0.307,0.034,0.111,0.453,0.042,0.208,1.285e-4,0,0,0,0,4.069e-5,0,0,12.08,960.554,0.001,338.619,0.223,2.746e7,20.32,324.293,0.005,0.058,0.008,3335.899
0.77,29.68,449.68,75.569,75.882,93.59,94.025,2.648,2.281e-5,2.648,90,6.881,9.031,43.47,-80.54,0.187,0,0.156,7.23e-5,84.985,90,1.32e5,6.566e4,249.345,0.979,9.803,443.357,342.596,4.959,1.375e4,10.625,49.596,0.453,0.307,0.034,0.111,0.453,0.042,0.21,-1.337e-5,0,0,0,0,4.307e-5,0,0,12.077,960.51,0.001,338.618,0.224,2.763e7,20.32,324.293,0.008,0.06,0.008,3377.504
0.778,30.25,450.25,76.271,76.587,93.603,94.038,2.7,2.406e-5,2.7,89.999,6.949,9.033,43.47,-80.54,0.189,0,0.164,7.416e-5,84.983,90,1.32e5,6.562e4,249.327,0.979,9.803,443.355,342.621,4.957,1.375e4,10.627,50.534,0.453,0.307,0.034,0.111,0.453,0.043,0.211,2.795e-4,0,0,0,0,4.682e-5,0,0,12.073,960.443,0.001,338.615,0.226,2.789e7,20.32,324.293,0.011,0.06,0.008,3440.381
0.789,31.114,451.114,77.324,77.645,93.623,94.058,2.778,2.601e-5,2.778,89.999,7.05,9.036,43.47,-80.54,0.191,0,0.177,7.041e-5,84.982,90,1.319e5,6.556e4,249.298,0.978,9.803,443.354,342.659,4.955,1.375e4,10.631,51.958,0.453,0.307,0.034,0.111,0.453,0.043,0.213,-2.523e-4,0,0,0,0,5.284e-5,0,0,12.068,960.342,0.001,338.612,0.229,2.827e7,20.32,324.293,0.011,0.061,0.008,3535.789
0.8,31.99,451.99,78.378,78.703,93.643,94.078,2.858,2.805e-5,2.858,89.999,7.152,9.04,43.47,-80.54,0.193,0,0.19,8.674e-5,84.979,90,1.318e5,6.551e4,249.27,0.978,9.803,443.355,342.696,4.954,1.374e4,10.634,53.403,0.453,0.307,0.034,0.112,0.453,0.044,0.217,-1.554e-4,0,0,0,0,5.937e-5,0,0,12.062,960.239,0.001,338.609,0.232,2.865e7,20.32,324.293,0.017,0.061,0.008,3632.511
0.817,33.326,453.326,79.957,80.29,93.517,93.952,2.98,3.126e-5,2.98,89.999,7.305,9.033,43.47,-80.54,0.196,0,0.21,7.799e-5,84.976,90,1.318e5,6.541e4,249.239,0.978,9.803,443.359,342.786,4.949,1.372e4,10.623,55.608,0.454,0.307,0.035,0.112,0.454,0.044,0.219,-7.079e-5,0,0,0,0,7.013e-5,0,0,12.053,960.083,0.001,338.603,0.237,2.923e7,20.32,324.293,0.023,0.062,0.009,3779.932
0.84,35.2,455.2,82.118,82.461,93.344,93.779,3.151,3.601e-5,3.151,89.999,7.513,9.024,43.47,-80.54,0.199,0,0.24,8.293e-5,84.971,90,1.316e5,6.528e4,249.196,0.977,9.803,443.372,342.909,4.944,1.369e4,10.607,58.7,0.454,0.307,0.035,0.112,0.454,0.045,0.222,3.666e-4,0,0,0,0,8.678e-5,0,0,12.041,959.863,0.001,338.596,0.244,3.001e7,20.32,324.293,0.02,0.062,0.009,3986.331
0.86,36.861,456.861,83.983,84.335,93.222,93.657,3.304,4.042e-5,3.304,89.999,7.694,9.02,43.47,-80.54,0.2,0,0.268,5.539e-5,84.966,90,1.315e5,6.514e4,249.145,0.976,9.803,443.388,343.03,4.939,1.366e4,10.597,61.439,0.454,0.307,0.035,0.113,0.454,0.045,0.223,2.617e-4,0,0,0,0,1.03e-4,0,0,12.03,959.668,0.001,338.589,0.249,3.069e7,20.32,324.293,0.03,0.063,0.009,4168.922
0.89,39.422,459.422,86.781,87.145,93.264,93.701,3.538,4.762e-5,3.538,89.999,7.965,9.036,43.47,-80.54,0.201,0,0.312,5.251e-5,84.957,90,1.313e5,6.5e4,249.075,0.975,9.803,443.424,343.121,4.936,1.365e4,10.605,65.67,0.455,0.307,0.035,0.113,0.455,0.045,0.224,-2.028e-4,0,0,0,0,1.307e-4,0,0,12.014,959.368,0.001,338.579,0.257,3.171e7,20.32,324.293,0.01,0.063,0.009,4450.265
0.9,40.294,460.294,87.713,88.082,93.278,93.715,3.619,5.017e-5,3.619,89.999,8.055,9.042,43.47,-80.54,0.201,0,0.327,5.816e-5,84.954,90,1.313e5,6.495e4,249.052,0.975,9.803,443.439,343.152,4.935,1.365e4,10.608,67.113,0.455,0.307,0.035,0.113,0.455,0.045,0.224,3.982e-4,0,0,0,0,1.408e-4,0,0,12.008,959.265,0.001,338.576,0.26,3.205e7,20.32,324.293,0.015,0.064,0.009,4546.092
0.915,41.621,461.621,89.111,89.486,93.056,93.493,3.74,5.416e-5,3.74,89.999,8.191,9.029,43.47,-80.54,0.2,0,0.35,5.568e-5,84.949,90,1.312e5,6.483e4,249.021,0.975,9.803,443.463,343.273,4.931,1.361e4,10.587,69.307,0.455,0.307,0.035,0.113,0.456,0.045,0.223,1.972e-4,0,0,0,0,1.568e-4,0,0,11.999,959.11,0.001,338.571,0.264,3.255e7,20.32,324.293,0.005,0.064,0.01,4691.559
0.92,42.067,462.067,89.576,89.954,92.982,93.419,3.781,5.552e-5,3.781,89.999,8.236,9.026,43.47,-80.54,0.2,0,0.358,5.513e-5,84.947,90,1.311e5,6.48e4,249.011,0.974,9.803,443.472,343.313,4.929,1.36e4,10.58,70.045,0.456,0.307,0.035,0.114,0.456,0.045,0.223,-4.782e-4,0,0,0,0,1.623e-4,0,0,11.997,959.057,0.001,338.569,0.266,3.272e7,20.32,324.293,0.008,0.065,0.01,4740.472
0.928,42.742,462.742,90.273,90.654,92.999,93.436,3.843,5.761e-5,3.843,89.999,8.303,9.031,43.47,-80.54,0.2,0,0.371,6.366e-5,84.944,90,1.311e5,6.476e4,248.993,0.974,9.803,443.486,343.335,4.929,1.36e4,10.582,71.16,0.456,0.307,0.035,0.114,0.456,0.045,0.223,3.767e-4,0,0,0,0,1.708e-4,0,0,11.992,958.978,0.001,338.566,0.268,3.298e7,20.32,324.293,0.011,0.066,0.01,4814.289
0.939,43.763,463.763,91.32,91.706,93.024,93.462,3.937,6.084e-5,3.937,89.999,8.405,9.04,43.47,-80.54,0.199,0,0.389,5.039e-5,84.94,90,1.31e5,6.47e4,248.965,0.974,9.803,443.509,343.37,4.928,1.36e4,10.586,72.849,0.456,0.307,0.035,0.114,0.456,0.045,0.222,1.449e-4,0,0,0,0,1.839e-4,0,0,11.986,958.858,0.001,338.562,0.271,3.336e7,20.32,324.293,0.011,0.067,0.01,4926.096
0.95,44.796,464.796,92.366,92.757,93.049,93.488,4.033,6.417e-5,4.033,89.999,8.507,9.049,43.47,-80.54,0.198,0,0.408,3.159e-5,84.936,90,1.31e5,6.465e4,248.937,0.974,9.803,443.533,343.404,4.928,1.36e4,10.59,74.56,0.456,0.307,0.036,0.114,0.456,0.045,0.22,-2.211e-5,0,0,0,0,1.975e-4,0,0,11.979,958.737,0.001,338.558,0.274,3.374e7,20.32,324.293,0.017,0.068,0.01,5039.2
0.967,46.368,466.368,93.937,94.335,93.056,93.496,4.177,6.937e-5,4.177,89.999,8.66,9.061,43.47,-80.54,0.195,0,0.437,4.422e-5,84.928,90,1.309e5,6.455e4,248.894,0.973,9.803,443.572,343.467,4.926,1.359e4,10.593,77.167,0.457,0.307,0.036,0.114,0.457,0.044,0.218,-4e-4,0,0,0,0,2.188e-4,0,0,11.969,958.553,0.001,338.552,0.279,3.431e7,20.32,324.293,0.023,0.068,0.01,5211.261
0.99,48.566,468.566,96.089,96.497,93.065,93.507,4.38,7.69e-5,4.38,89.999,8.869,9.079,43.47,-80.54,0.192,0,0.477,5.469e-5,84.918,90,1.308e5,6.442e4,248.836,0.972,9.803,443.633,343.553,4.925,1.358e4,10.597,80.815,0.457,0.306,0.036,0.115,0.457,0.043,0.213,4.984e-4,0,0,0,0,2.496e-4,0,0,11.954,958.295,0.001,338.543,0.285,3.509e7,20.32,324.293,0.02,0.069,0.01,5451.695
1.01,50.506,470.506,97.947,98.364,92.79,93.232,4.559,8.381e-5,4.559,89.999,9.051,9.071,43.47,-80.54,0.187,0,0.512,2.441e-5,84.908,89.999,1.306e5,6.428e4,248.8,0.972,9.803,443.692,343.697,4.921,1.354e4,10.572,84.038,0.458,0.306,0.036,0.115,0.458,0.042,0.209,-2.789e-4,0,0,0,0,2.774e-4,0,0,11.942,958.068,0.001,338.536,0.291,3.576e7,20.32,324.293,0.03,0.07,0.01,5663.64
1.04,53.486,473.486,100.73,101.16,92.712,93.157,4.835,9.488e-5,4.835,89.999,9.323,9.092,43.47,-80.54,0.18,0,0.567,-1.867e-5,84.892,89.999,1.305e5,6.412e4,248.737,0.971,9.803,443.789,343.816,4.92,1.352e4,10.568,88.988,0.458,0.306,0.036,0.116,0.458,0.041,0.2,-2.433e-4,0,0,0,0,3.208e-4,0,0,11.922,957.718,0.001,338.524,0.299,3.677e7,20.32,324.293,0.01,0.07,0.011,5988.39
1.05,54.498,474.498,101.657,102.092,92.686,93.131,4.929,9.877e-5,4.929,89.999,9.414,9.1,43.47,-80.54,0.177,0,0.585,9.183e-6,84.886,89.999,1.304e5,6.407e4,248.716,0.971,9.803,443.824,343.855,4.92,1.351e4,10.567,90.671,0.458,0.306,0.036,0.116,0.458,0.04,0.197,2.173e-4,0,0,0,0,3.356e-4,0,0,11.916,957.599,0.001,338.52,0.302,3.71e7,20.32,324.293,0.015,0.071,0.011,6098.558
1.065,56.033,476.033,103.048,103.49,92.892,93.34,5.071,1.048e-4,5.071,89.999,9.551,9.135,43.47,-80.54,0.172,0,0.612,5.41e-5,84.877,89.999,1.303e5,6.396e4,248.646,0.97,9.803,443.88,343.897,4.92,1.353e4,10.59,93.229,0.459,0.306,0.037,0.116,0.459,0.039,0.192,2.985e-4,0,0,0,0,3.579e-4,0,0,11.906,957.419,0.001,338.514,0.306,3.76e7,20.32,324.293,0.005,0.072,0.011,6265.827
1.07,56.55,476.55,103.513,103.957,92.961,93.41,5.119,1.069e-4,5.119,89.999,9.597,9.146,43.47,-80.54,0.171,0,0.622,6.706e-5,84.874,89.999,1.303e5,6.392e4,248.623,0.97,9.803,443.899,343.911,4.921,1.353e4,10.598,94.091,0.459,0.306,0.037,0.116,0.459,0.039,0.19,2.376e-4,0,0,0,0,3.654e-4,0,0,11.902,957.359,0.001,338.512,0.307,3.777e7,20.32,324.293,0.008,0.072,0.011,6322.162
1.078,57.329,477.329,104.21,104.658,92.967,93.417,5.191,1.1e-4,5.191,89.999,9.665,9.155,43.47,-80.54,0.168,0,0.635,6.089e-5,84.869,89.999,1.302e5,6.388e4,248.605,0.97,9.803,443.928,343.936,4.921,1.353e4,10.6,95.393,0.459,0.306,0.037,0.116,0.459,0.038,0.187,2.447e-4,0,0,0,0,3.765e-4,0,0,11.897,957.267,0.001,338.509,0.309,3.803e7,20.32,324.293,0.011,0.073,0.011,6407.164
1.089,58.507,478.507,105.256,105.709,92.976,93.427,5.3,1.148e-4,5.3,89.999,9.768,9.17,43.47,-80.54,0.164,0,0.656,7.446e-5,84.862,89.999,1.302e5,6.382e4,248.578,0.969,9.803,443.974,343.972,4.921,1.353e4,10.602,97.364,0.459,0.306,0.037,0.117,0.459,0.037,0.183,-3.731e-4,0,0,0,0,3.933e-4,0,0,11.89,957.129,0.001,338.504,0.312,3.84e7,20.32,324.293,0.011,0.073,0.011,6535.725
1.1,59.697,479.697,106.302,106.76,92.985,93.438,5.411,1.198e-4,5.411,89.999,9.872,9.184,43.47,-80.54,0.16,0,0.676,9.728e-5,84.855,89.999,1.301e5,6.377e4,248.551,0.969,9.803,444.021,344.008,4.922,1.353e4,10.605,99.357,0.46,0.306,0.037,0.117,0.46,0.036,0.179,8.07e-5,0,0,0,0,4.099e-4,0,0,11.882,956.99,0.001,338.499,0.315,3.878e7,20.32,324.293,0.017,0.074,0.011,6665.554
1.117,61.504,481.504,107.871,108.336,92.892,93.347,5.579,1.275e-4,5.579,89.999,10.027,9.197,43.47,-80.54,0.153,0,0.706,9.819e-5,84.843,89.999,1.3e5,6.367e4,248.518,0.969,9.803,444.094,344.087,4.922,1.351e4,10.598,102.385,0.46,0.306,0.037,0.117,0.46,0.035,0.171,3.734e-4,0,0,0,0,4.346e-4,0,0,11.87,956.778,0.001,338.492,0.32,3.935e7,20.32,324.293,0.023,0.074,0.012,6862.561
1.14,64.023,484.023,110.017,110.493,92.764,93.221,5.813,1.385e-4,5.813,89.999,10.24,9.218,43.47,-80.54,0.143,0,0.747,1.399e-4,84.826,89.999,1.299e5,6.354e4,248.473,0.968,9.803,444.201,344.194,4.922,1.348e4,10.589,106.609,0.461,0.306,0.037,0.118,0.461,0.033,0.16,-1.128e-4,0,0,0,0,4.673e-4,0,0,11.854,956.482,0.001,338.482,0.326,4.012e7,20.32,324.293,0.02,0.075,0.012,7136.778
1.16,66.242,486.242,111.874,112.358,92.885,93.346,6.02,1.486e-4,6.02,89.999,10.424,9.258,43.47,-80.54,0.134,0,0.781,1.455e-4,84.811,89.999,1.297e5,6.339e4,248.395,0.967,9.803,444.298,344.274,4.922,1.349e4,10.604,110.337,0.461,0.305,0.038,0.118,0.461,0.03,0.15,-2.52e-4,0,0,0,0,4.941e-4,0,0,11.839,956.222,0.001,338.474,0.332,4.079e7,20.32,324.293,0.03,0.075,0.012,7378.181
1.19,69.64,489.64,114.663,115.161,93.03,93.495,6.336,1.646e-4,6.336,89.999,10.703,9.318,43.47,-80.54,0.119,0,0.83,2.125e-4,84.787,89.998,1.296e5,6.323e4,248.312,0.966,9.803,444.452,344.348,4.926,1.35e4,10.624,116.067,0.462,0.305,0.038,0.119,0.462,0.027,0.133,-4.876e-4,0,0,0,0,5.308e-4,0,0,11.817,955.823,0.001,338.46,0.34,4.18e7,20.32,324.293,0.04,0.076,0.012,7748.209
1.23,74.301,494.301,118.383,118.901,93.016,93.488,6.772,1.878e-4,6.772,89.998,11.077,9.385,43.47,-80.54,0.098,0,0.889,3.72e-4,84.752,89.998,1.293e5,6.301e4,248.213,0.965,9.803,444.673,344.496,4.93,1.348e4,10.63,123.957,0.463,0.305,0.038,0.12,0.463,0.022,0.109,-3.658e-4,0,0,0,0,5.713e-4,0,0,11.787,955.277,0.001,338.442,0.351,4.314e7,20.32,324.293,0.02,0.076,0.013,8255.742
1.25,76.687,496.687,120.242,120.769,92.861,93.336,6.995,2.002e-4,6.995,89.998,11.265,9.407,43.47,-80.54,0.086,0,0.915,4.488e-4,84.734,89.998,1.292e5,6.287e4,248.167,0.964,9.803,444.789,344.613,4.93,1.345e4,10.618,128.005,0.464,0.305,0.039,0.12,0.464,0.02,0.096,1.852e-4,0,0,0,0,5.868e-4,0,0,11.772,954.997,0.001,338.432,0.357,4.381e7,20.32,324.293,0.03,0.077,0.013,8515.181
1.28,80.337,500.337,123.029,123.569,92.891,93.373,7.338,2.199e-4,7.338,89.998,11.548,9.468,43.47,-80.54,0.069,0,0.949,5.966e-4,84.706,89.998,1.29e5,6.27e4,248.091,0.964,9.803,444.969,344.711,4.934,1.344e4,10.626,134.206,0.464,0.305,0.039,0.121,0.464,0.016,0.076,-4.499e-4,0,0,0,0,6.034e-4,0,0,11.748,954.571,0.001,338.418,0.365,4.481e7,20.32,324.293,0.01,0.078,0.013,8911.448
1.29,81.571,501.571,123.957,124.503,92.901,93.384,7.454,2.267e-4,7.454,89.998,11.643,9.488,43.47,-80.54,0.062,0,0.959,6.589e-4,84.697,89.998,1.29e5,6.265e4,248.066,0.963,9.803,445.031,344.744,4.935,1.344e4,10.629,136.31,0.465,0.305,0.039,0.121,0.465,0.014,0.069,7.078e-5,0,0,0,0,6.069e-4,0,0,11.74,954.433,0.001,338.413,0.368,4.515e7,20.32,324.293,0.015,0.08,0.013,9045.583
1.305,83.441,503.441,125.351,125.903,92.845,93.332,7.629,2.373e-4,7.629,89.998,11.785,9.513,43.47,-80.54,0.053,0,0.973,7.566e-4,84.682,89.997,1.289e5,6.257e4,248.037,0.963,9.803,445.125,344.801,4.937,1.343e4,10.626,139.499,0.465,0.305,0.039,0.121,0.465,0.012,0.059,-1.387e-4,0,0,0,0,6.102e-4,0,0,11.728,954.224,0.001,338.406,0.372,4.565e7,20.32,324.293,0.015,0.08,0.013,9248.574
1.32,85.332,505.332,126.743,127.303,92.789,93.278,7.807,2.482e-4,7.807,89.998,11.928,9.539,43.47,-80.54,0.044,0,0.984,9.998e-4,84.667,89.997,1.288e5,6.249e4,248.008,0.963,9.803,445.221,344.859,4.939,1.342e4,10.624,142.727,0.466,0.305,0.039,0.122,0.466,0.01,0.049,2.664e-4,0,0,0,0,6.111e-4,0,0,11.715,954.013,0.001,338.398,0.376,4.615e7,20.32,324.293,0.02,0.08,0.014,9453.643
1.34,87.885,507.885,128.599,129.169,92.86,93.354,8.048,2.633e-4,8.048,89.998,12.12,9.587,43.47,-80.54,0.031,0,0.997,0.001,84.648,89.997,1.287e5,6.233e4,247.932,0.962,9.803,445.354,344.95,4.941,1.341e4,10.635,147.095,0.466,0.304,0.04,0.122,0.466,0.007,0.035,-3.14e-4,0,0,0,0,6.083e-4,0,0,11.699,953.727,0.001,338.388,0.382,4.682e7,20.32,324.293,0.03,0.081,0.014,9730.51
1.37,91.785,511.785,131.388,131.973,93.042,93.543,8.416,2.872e-4,8.416,89.998,12.408,9.669,43.47,-80.54,0.013,0,1.007,0.004,84.618,89.997,1.285e5,6.217e4,247.841,0.961,9.803,445.59,345.019,4.949,1.343e4,10.66,153.794,0.467,0.304,0.04,0.123,0.467,0.003,0.014,-2.606e-4,0,0,0,0,5.956e-4,0,0,11.673,953.292,0.001,338.373,0.39,4.782e7,20.32,324.293,0.01,0.081,0.014,1.015e4
1.38,93.104,513.104,132.319,132.908,93.102,93.606,8.54,2.956e-4,8.54,89.998,12.505,9.696,43.47,-80.54,0.006,0,1.009,0.008,84.607,89.997,1.285e5,6.211e4,247.811,0.961,9.803,445.732,345.042,4.955,1.343e4,10.668,156.066,0.467,0.304,0.04,0.123,0.467,0.001,0.006,-9.65e-6,0,0,0,0,5.891e-4,0,0,11.665,953.144,0.001,338.368,0.393,4.815e7,20.32,324.293,0.015,0.082,0.014,1.03e4
1.395,95.099,515.099,133.715,134.312,93.109,93.616,8.729,3.084e-4,8.729,89.998,12.651,9.73,43.47,-80.54,0.003,0,-1.009,0.019,84.592,89.997,1.284e5,6.203e4,247.774,0.96,9.803,445.29,345.091,4.931,1.343e4,10.672,159.512,0.468,0.304,0.04,0.123,0.468,6.73e-4,0.004,-2.934e-4,0,0,0,0,-5.77e-4,0,0,11.652,952.921,0.001,338.36,0.397,4.865e7,20.32,324.293,0.015,0.082,0.014,1.051e4
1.41,97.115,517.115,135.112,135.717,93.114,93.625,8.92,3.216e-4,8.92,89.998,12.797,9.763,43.47,-80.54,0.012,0,-1.007,0.005,84.577,89.996,1.283e5,6.195e4,247.737,0.96,9.803,445.517,345.14,4.94,1.343e4,10.675,162.999,0.468,0.304,0.041,0.124,0.468,0.003,0.014,3.763e-4,0,0,0,0,-5.629e-4,0,0,11.639,952.696,0.001,338.352,0.401,4.915e7,20.32,324.293,0.02,0.083,0.014,1.073e4
1.43,99.836,519.836,136.976,137.59,93.263,93.779,9.178,3.398e-4,9.178,89.998,12.993,9.822,43.47,-80.54,0.024,0,-1,0.003,84.557,89.996,1.281e5,6.179e4,247.656,0.959,9.803,445.521,345.209,4.937,1.343e4,10.695,167.719,0.469,0.304,0.041,0.124,0.469,0.006,0.028,-4.571e-5,0,0,0,0,-5.401e-4,0,0,11.621,952.392,0.001,338.341,0.407,4.982e7,20.32,324.293,0.03,0.084,0.015,1.103e4
1.46,103.987,523.987,139.772,140.403,93.179,93.701,9.572,3.687e-4,9.572,89.998,13.289,9.88,43.47,-80.54,0.042,0,-0.981,0.002,84.527,89.996,1.28e5,6.164e4,247.595,0.958,9.803,445.49,345.318,4.93,1.342e4,10.693,174.944,0.47,0.304,0.041,0.125,0.47,0.01,0.048,6.009e-5,0,0,0,0,-4.988e-4,0,0,11.594,951.928,0.001,338.325,0.415,5.082e7,20.32,324.293,0.04,0.084,0.015,1.148e4
1.5,109.653,529.653,143.497,144.148,93.053,93.584,10.111,4.099e-4,10.111,89.998,13.685,9.954,43.47,-80.54,0.063,0,-0.938,0.001,84.489,89.996,1.278e5,6.141e4,247.508,0.957,9.803,445.448,345.473,4.92,1.339e4,10.689,184.834,0.471,0.303,0.042,0.126,0.471,0.014,0.072,-3.99e-4,0,0,0,0,-4.323e-4,0,0,11.557,951.295,0.001,338.303,0.426,5.216e7,20.32,324.293,0.03,0.085,0.015,1.209e4
