# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
32.762,1.217e4,1.259e4,184.536,197.675,-11.075,11.087,2723.247,10.595,2723.268,89.777,70.865,0.52,47.99,-81.834,0.01,7.973,0.59,-0.819,68.998,89.598,6.122e4,517.095,139.854,0.567,9.77,411.465,303.454,5.316,0,0,85.192,0.474,0.268,0.051,0.156,0.474,0.002,0.012,-4.333e-4,0,-4.207e-5,0.007,0.007,6.064e-5,0,0,-56.5,176.318,2.835e-4,297.06,0.665,1.968e7,20.32,324.293,0.01,3.05,0.021
32.772,1.217e4,1.259e4,184.425,197.57,-11.073,11.085,2723.956,10.6,2723.976,89.777,70.859,0.52,47.99,-81.834,0.01,7.972,0.591,-0.819,68.988,89.598,6.122e4,517.095,139.854,0.567,9.77,411.442,303.454,5.314,0,0,85.062,0.474,0.268,0.051,0.156,0.474,0.002,0.011,-3.982e-4,0,-4.227e-5,0.007,0.007,6.081e-5,0,0,-56.5,176.268,2.834e-4,297.06,0.665,1.967e7,20.32,324.293,0.01,3.051,0.021
32.782,1.217e4,1.259e4,184.314,197.464,-11.071,11.083,2724.664,10.605,2724.685,89.777,70.854,0.519,47.99,-81.833,0.01,7.97,0.591,-0.82,68.978,89.598,6.122e4,517.095,139.854,0.567,9.77,411.418,303.454,5.313,0,0,84.933,0.474,0.268,0.051,0.156,0.474,0.002,0.011,3.768e-4,0,-4.247e-5,0.007,0.007,6.099e-5,0,0,-56.5,176.218,2.834e-4,297.06,0.665,1.965e7,20.32,324.293,0.01,3.051,0.021
32.792,1.217e4,1.259e4,184.204,197.359,-11.069,11.081,2725.373,10.609,2725.393,89.777,70.849,0.519,47.99,-81.833,0.01,7.969,0.592,-0.821,68.968,89.598,6.122e4,517.095,139.854,0.567,9.77,411.395,303.454,5.312,0,0,84.803,0.474,0.268,0.051,0.156,0.474,0.002,0.012,-5.109e-5,0,-4.267e-5,0.007,0.007,6.116e-5,0,0,-56.5,176.168,2.833e-4,297.06,0.664,1.963e7,20.32,324.293,0.01,3.052,0.021
32.802,1.217e4,1.259e4,184.093,197.254,-11.067,11.079,2726.081,10.614,2726.102,89.777,70.844,0.518,47.99,-81.833,0.01,7.967,0.592,-0.822,68.958,89.598,6.122e4,517.095,139.854,0.567,9.77,411.371,303.454,5.311,0,0,84.674,0.474,0.268,0.05,0.156,0.474,0.002,0.011,-3.168e-4,0,-4.287e-5,0.007,0.007,6.133e-5,0,0,-56.5,176.118,2.832e-4,297.06,0.664,1.962e7,20.32,324.293,0.01,3.052,0.021
32.812,1.218e4,1.26e4,183.982,197.149,-11.065,11.077,2726.79,10.619,2726.81,89.777,70.839,0.518,47.99,-81.833,0.01,7.966,0.593,-0.823,68.948,89.598,6.122e4,517.095,139.854,0.567,9.77,411.348,303.454,5.31,0,0,84.545,0.474,0.268,0.05,0.156,0.474,0.002,0.011,3.868e-4,0,-4.307e-5,0.007,0.007,6.15e-5,0,0,-56.5,176.068,2.831e-4,297.06,0.664,1.96e7,20.32,324.293,0.01,3.053,0.021
32.822,1.218e4,1.26e4,183.872,197.044,-11.063,11.075,2727.498,10.624,2727.519,89.777,70.834,0.517,47.99,-81.833,0.01,7.964,0.593,-0.824,68.938,89.598,6.122e4,517.095,139.854,0.567,9.77,411.324,303.454,5.309,0,0,84.416,0.474,0.268,0.05,0.156,0.474,0.002,0.011,-1.217e-4,0,-4.327e-5,0.007,0.007,6.167e-5,0,0,-56.5,176.018,2.83e-4,297.06,0.663,1.959e7,20.32,324.293,0.01,3.055,0.021
32.832,1.218e4,1.26e4,183.761,196.939,-11.061,11.073,2728.206,10.628,2728.227,89.777,70.828,0.516,47.99,-81.833,0.01,7.962,0.594,-0.825,68.927,89.597,6.122e4,517.095,139.854,0.567,9.77,411.3,303.454,5.307,0,0,84.288,0.474,0.268,0.05,0.156,0.474,0.002,0.011,1.862e-4,0,-4.347e-5,0.007,0.007,6.183e-5,0,0,-56.5,175.968,2.83e-4,297.06,0.663,1.957e7,20.32,324.293,0.01,3.056,0.021
32.842,1.218e4,1.26e4,183.651,196.834,-11.058,11.071,2728.915,10.633,2728.935,89.777,70.823,0.516,47.99,-81.833,0.01,7.961,0.594,-0.825,68.917,89.597,6.122e4,517.095,139.854,0.567,9.77,411.276,303.454,5.306,0,0,84.159,0.474,0.268,0.05,0.156,0.474,0.002,0.012,-1.85e-4,0,-4.367e-5,0.007,0.007,6.2e-5,0,0,-56.5,175.919,2.829e-4,297.06,0.663,1.955e7,20.32,324.293,0.01,3.056,0.021
32.852,1.218e4,1.26e4,183.54,196.729,-11.056,11.068,2729.623,10.638,2729.643,89.777,70.818,0.515,47.99,-81.833,0.01,7.959,0.595,-0.826,68.907,89.597,6.122e4,517.095,139.854,0.567,9.77,411.252,303.454,5.305,0,0,84.031,0.474,0.268,0.05,0.156,0.474,0.002,0.012,-2.282e-4,0,-4.387e-5,0.007,0.007,6.217e-5,0,0,-56.5,175.869,2.828e-4,297.06,0.662,1.954e7,20.32,324.293,0.01,3.057,0.021
32.862,1.219e4,1.261e4,183.429,196.624,-11.054,11.066,2730.331,10.642,2730.352,89.777,70.813,0.515,47.99,-81.833,0.01,7.958,0.595,-0.827,68.897,89.597,6.122e4,517.095,139.854,0.567,9.77,411.228,303.454,5.304,0,0,83.903,0.473,0.268,0.05,0.156,0.473,0.002,0.012,2.953e-4,0,-4.407e-5,0.007,0.007,6.233e-5,0,0,-56.5,175.819,2.827e-4,297.06,0.662,1.952e7,20.32,324.293,0.01,3.057,0.021
32.872,1.219e4,1.261e4,183.319,196.519,-11.052,11.064,2731.039,10.647,2731.06,89.777,70.808,0.514,47.99,-81.833,0.01,7.956,0.596,-0.828,68.887,89.597,6.122e4,517.095,139.854,0.567,9.77,411.204,303.454,5.303,0,0,83.775,0.473,0.268,0.05,0.155,0.473,0.002,0.012,4.774e-4,0,-4.427e-5,0.007,0.007,6.249e-5,0,0,-56.5,175.77,2.826e-4,297.06,0.662,1.951e7,20.32,324.293,0.01,3.058,0.021
32.882,1.219e4,1.261e4,183.208,196.414,-11.05,11.062,2731.747,10.652,2731.768,89.777,70.803,0.514,47.99,-81.833,0.01,7.954,0.596,-0.829,68.877,89.597,6.122e4,517.095,139.854,0.567,9.77,411.18,303.454,5.301,0,0,83.648,0.473,0.268,0.05,0.155,0.473,0.002,0.012,2.19e-4,0,-4.447e-5,0.007,0.007,6.266e-5,0,0,-56.5,175.72,2.826e-4,297.06,0.661,1.949e7,20.32,324.293,0.01,3.058,0.021
32.892,1.219e4,1.261e4,183.098,196.309,-11.048,11.06,2732.455,10.656,2732.476,89.777,70.798,0.513,47.99,-81.833,0.01,7.953,0.597,-0.83,68.866,89.597,6.122e4,517.095,139.854,0.567,9.77,411.155,303.454,5.3,0,0,83.52,0.473,0.268,0.05,0.155,0.473,0.002,0.012,2.126e-4,0,-4.467e-5,0.007,0.007,6.283e-5,0,0,-56.5,175.67,2.825e-4,297.06,0.661,1.947e7,20.32,324.293,0.01,3.059,0.021
32.902,1.219e4,1.261e4,182.987,196.204,-11.046,11.058,2733.163,10.661,2733.184,89.777,70.792,0.513,47.99,-81.833,0.01,7.951,0.597,-0.831,68.856,89.596,6.122e4,517.095,139.854,0.567,9.77,411.131,303.454,5.299,0,0,83.393,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-1.083e-4,0,-4.487e-5,0.007,0.007,6.299e-5,0,0,-56.5,175.621,2.824e-4,297.06,0.66,1.946e7,20.32,324.293,0.01,3.059,0.021
32.912,1.219e4,1.261e4,182.877,196.099,-11.044,11.056,2733.871,10.666,2733.892,89.776,70.787,0.512,47.99,-81.833,0.01,7.95,0.598,-0.832,68.846,89.596,6.122e4,517.095,139.854,0.567,9.77,411.107,303.454,5.298,0,0,83.266,0.473,0.268,0.05,0.155,0.473,0.002,0.011,-4.613e-4,0,-4.508e-5,0.007,0.007,6.316e-5,0,0,-56.5,175.571,2.823e-4,297.06,0.66,1.944e7,20.32,324.293,0.01,3.06,0.021
32.922,1.22e4,1.262e4,182.767,195.994,-11.042,11.054,2734.579,10.671,2734.599,89.776,70.782,0.512,47.99,-81.833,0.01,7.948,0.598,-0.832,68.836,89.596,6.122e4,517.095,139.854,0.567,9.77,411.083,303.454,5.297,0,0,83.139,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-6.016e-6,0,-4.528e-5,0.007,0.007,6.333e-5,0,0,-56.5,175.522,2.822e-4,297.06,0.66,1.943e7,20.32,324.293,0.01,3.06,0.021
32.932,1.22e4,1.262e4,182.656,195.889,-11.04,11.052,2735.286,10.675,2735.307,89.776,70.777,0.511,47.99,-81.833,0.01,7.946,0.599,-0.833,68.825,89.596,6.122e4,517.095,139.854,0.567,9.77,411.06,303.454,5.296,0,0,83.012,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-3.449e-4,0,-4.548e-5,0.007,0.007,6.351e-5,0,0,-56.5,175.472,2.822e-4,297.06,0.659,1.941e7,20.32,324.293,0.01,3.061,0.021
32.942,1.22e4,1.262e4,182.546,195.785,-11.038,11.05,2735.994,10.68,2736.015,89.776,70.772,0.511,47.99,-81.833,0.01,7.945,0.599,-0.834,68.815,89.596,6.122e4,517.095,139.854,0.567,9.77,411.036,303.454,5.294,0,0,82.886,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-2.896e-4,0,-4.568e-5,0.007,0.007,6.369e-5,0,0,-56.5,175.423,2.821e-4,297.06,0.659,1.939e7,20.32,324.293,0.01,3.061,0.021
32.952,1.22e4,1.262e4,182.435,195.68,-11.036,11.048,2736.702,10.685,2736.723,89.776,70.767,0.51,47.99,-81.833,0.01,7.943,0.6,-0.835,68.805,89.596,6.122e4,517.095,139.854,0.567,9.77,411.014,303.454,5.293,0,0,82.759,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-2.042e-4,0,-4.588e-5,0.007,0.007,6.388e-5,0,0,-56.5,175.373,2.82e-4,297.06,0.659,1.938e7,20.32,324.293,0.01,3.062,0.021
32.962,1.22e4,1.262e4,182.325,195.575,-11.034,11.046,2737.409,10.689,2737.43,89.776,70.762,0.51,47.99,-81.833,0.01,7.941,0.6,-0.836,68.795,89.596,6.122e4,517.095,139.854,0.567,9.77,410.991,303.454,5.292,0,0,82.633,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-4.816e-4,0,-4.608e-5,0.007,0.007,6.408e-5,0,0,-56.5,175.324,2.819e-4,297.06,0.658,1.936e7,20.32,324.293,0.01,3.062,0.021
32.972,1.221e4,1.263e4,182.215,195.47,-11.032,11.044,2738.117,10.694,2738.138,89.776,70.757,0.509,47.99,-81.833,0.01,7.94,0.601,-0.836,68.784,89.595,6.122e4,517.095,139.854,0.567,9.77,410.969,303.454,5.291,0,0,82.507,0.473,0.268,0.05,0.155,0.473,0.002,0.012,-4.638e-4,0,-4.628e-5,0.007,0.007,6.429e-5,0,0,-56.5,175.274,2.818e-4,297.06,0.658,1.935e7,20.32,324.293,0.01,3.063,0.021
32.982,1.221e4,1.263e4,182.104,195.366,-11.03,11.042,2738.825,10.699,2738.845,89.776,70.752,0.509,47.99,-81.833,0.01,7.938,0.602,-0.837,68.774,89.595,6.122e4,517.095,139.854,0.567,9.77,410.947,303.454,5.29,0,0,82.382,0.472,0.268,0.05,0.155,0.472,0.002,0.012,1.375e-4,0,-4.648e-5,0.007,0.007,6.45e-5,0,0,-56.5,175.225,2.818e-4,297.06,0.658,1.933e7,20.32,324.293,0.01,3.063,0.021
32.992,1.221e4,1.263e4,181.994,195.261,-11.028,11.04,2739.532,10.703,2739.553,89.776,70.746,0.508,47.99,-81.833,0.011,7.936,0.602,-0.838,68.764,89.595,6.122e4,517.095,139.854,0.567,9.77,410.926,303.454,5.289,0,0,82.256,0.472,0.268,0.05,0.155,0.472,0.002,0.012,-4.904e-4,0,-4.668e-5,0.007,0.007,6.472e-5,0,0,-56.5,175.176,2.817e-4,297.06,0.657,1.932e7,20.32,324.293,0.01,3.064,0.02
33.002,1.221e4,1.263e4,181.884,195.157,-11.026,11.038,2740.239,10.708,2740.26,89.776,70.741,0.507,47.99,-81.833,0.011,7.935,0.603,-0.839,68.753,89.595,6.122e4,517.095,139.854,0.567,9.77,410.904,303.454,5.288,0,0,82.131,0.472,0.268,0.05,0.155,0.472,0.002,0.012,1.39e-4,0,-4.688e-5,0.007,0.007,6.494e-5,0,0,-56.5,175.126,2.816e-4,297.06,0.657,1.93e7,20.32,324.293,0.01,3.065,0.02
