# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²),MaxQ (kg / ( m* s^2 ))
44.772,2.091e4,2.091e4,224.035,224.469,-10.295,10.295,756.193,0.86,756.194,89.935,13.946,0.041,28.61,-80.592,0.138,0,0.219,8.453e-4,85.75,89.864,6.12e4,517.095,172.581,0.586,9.728,445.487,329.208,5.722,0,0,34.525,0.555,0.333,0.052,0.171,0.555,0.029,0.166,2.459e-4,0,0,0,0,8.785e-6,2.159,90,-55.588,47.469,7.601e-5,297.612,0.755,6.496e6,20.32,324.293,0.05,3.151,0.029,1914.907
44.822,2.092e4,2.092e4,223.52,223.955,-10.291,10.291,756.891,0.862,756.891,89.935,13.944,0.044,28.61,-80.592,0.125,0,0.252,8.095e-4,85.762,89.863,6.12e4,517.095,172.581,0.586,9.728,445.511,329.208,5.724,0,0,34.287,0.555,0.333,0.052,0.17,0.555,0.026,0.15,-4.211e-4,0,0,0,0,1.171e-5,2.128,90,-55.577,47.384,7.587e-5,297.619,0.753,6.469e6,20.32,324.293,0.05,3.153,0.029,1902.616
44.872,2.093e4,2.093e4,223.006,223.441,-10.287,10.287,757.588,0.863,757.588,89.935,13.942,0.045,28.61,-80.592,0.117,0,0.282,8.342e-4,85.775,89.863,6.12e4,517.095,172.581,0.586,9.728,445.502,329.208,5.723,0,0,34.05,0.555,0.333,0.052,0.17,0.555,0.025,0.141,-3.481e-4,0,0,0,0,1.47e-5,2.072,90,-55.566,47.298,7.573e-5,297.626,0.751,6.441e6,20.32,324.293,0.05,3.154,0.029,1890.39
44.922,2.095e4,2.095e4,222.492,222.928,-10.282,10.283,758.285,0.865,758.285,89.935,13.939,0.049,28.61,-80.592,0.098,0,0.31,8.661e-4,85.79,89.862,6.12e4,517.095,172.581,0.586,9.728,445.574,329.208,5.727,0,0,33.816,0.554,0.334,0.051,0.17,0.555,0.021,0.118,-2.939e-4,0,0,0,0,1.788e-5,2.054,90,-55.555,47.213,7.559e-5,297.633,0.749,6.414e6,20.32,324.293,0.05,3.156,0.029,1878.227
44.972,2.096e4,2.096e4,221.978,222.415,-10.278,10.278,758.982,0.867,758.982,89.935,13.937,0.056,28.61,-80.592,0.063,0,0.329,0.001,85.806,89.862,6.12e4,517.095,172.581,0.586,9.728,445.772,329.208,5.736,0,0,33.587,0.554,0.334,0.051,0.169,0.554,0.013,0.076,-3.412e-5,0,0,0,0,2.023e-5,2.094,90,-55.544,47.128,7.545e-5,297.639,0.748,6.388e6,20.32,324.293,0.05,3.157,0.028,1866.129
45.022,2.097e4,2.097e4,221.464,221.902,-10.274,10.274,759.678,0.869,759.679,89.934,13.934,0.063,28.61,-80.592,0.025,0,0.341,0.002,85.823,89.861,6.12e4,517.095,172.581,0.586,9.728,446.024,329.208,5.749,0,0,33.36,0.554,0.334,0.051,0.169,0.554,0.005,0.03,-1.548e-4,0,0,0,0,2.185e-5,2.144,90,-55.533,47.043,7.531e-5,297.646,0.746,6.361e6,20.32,324.293,0.05,3.159,0.028,1854.093
45.072,2.098e4,2.098e4,220.95,221.389,-10.27,10.27,760.375,0.871,760.375,89.934,13.93,0.07,28.61,-80.592,0.011,0,-0.341,0.004,85.84,89.86,6.12e4,517.095,172.581,0.586,9.728,445.867,329.208,5.741,0,0,33.134,0.554,0.335,0.051,0.169,0.554,0.002,0.013,1.51e-4,0,0,0,0,-2.189e-5,2.183,90,-55.522,46.958,7.517e-5,297.653,0.744,6.335e6,20.32,324.293,0.05,3.16,0.028,1842.121
45.122,2.099e4,2.099e4,220.437,220.876,-10.266,10.266,761.071,0.873,761.072,89.934,13.927,0.072,28.61,-80.592,0.027,0,-0.338,0.001,85.857,89.86,6.12e4,517.095,172.581,0.586,9.728,445.771,329.208,5.736,0,0,32.908,0.554,0.335,0.05,0.168,0.554,0.006,0.033,-2.276e-4,0,0,0,0,-2.155e-5,2.144,90,-55.511,46.874,7.503e-5,297.66,0.743,6.308e6,20.32,324.293,0.05,3.162,0.028,1830.212
45.172,2.1e4,2.1e4,219.924,220.364,-10.262,10.262,761.768,0.875,761.768,89.934,13.923,0.074,28.61,-80.592,0.038,0,-0.328,5.537e-4,85.874,89.859,6.12e4,517.095,172.581,0.586,9.728,445.643,329.208,5.73,0,0,32.683,0.554,0.335,0.05,0.168,0.554,0.008,0.045,-4.062e-4,0,0,0,0,-2.045e-5,2.09,90,-55.5,46.79,7.489e-5,297.666,0.741,6.281e6,20.32,324.293,0.05,3.163,0.028,1818.376
45.222,2.101e4,2.101e4,219.411,219.852,-10.258,10.258,762.464,0.877,762.464,89.934,13.919,0.075,28.61,-80.592,0.044,0,-0.32,2.301e-4,85.89,89.859,6.12e4,517.095,172.581,0.586,9.728,445.55,329.208,5.725,0,0,32.463,0.553,0.336,0.05,0.168,0.553,0.009,0.052,-3.795e-4,0,0,0,0,-1.958e-5,2.014,90,-55.489,46.713,7.476e-5,297.673,0.739,6.256e6,20.32,324.293,0.05,3.165,0.028,1806.844
45.272,2.102e4,2.102e4,218.898,219.34,-10.254,10.255,763.16,0.879,763.16,89.934,13.916,0.08,28.61,-80.592,0.073,0,-0.306,6.194e-6,85.906,89.858,6.12e4,517.095,172.581,0.586,9.728,445.279,329.208,5.712,0,0,32.247,0.553,0.336,0.05,0.168,0.553,0.015,0.087,-4.459e-4,0,0,0,0,-1.797e-5,2.033,90,-55.478,46.635,7.464e-5,297.679,0.737,6.23e6,20.32,324.293,0.05,3.167,0.028,1795.37
45.322,2.103e4,2.103e4,218.385,218.828,-10.25,10.251,763.855,0.881,763.856,89.934,13.911,0.087,28.61,-80.592,0.11,0,-0.286,-2.478e-5,85.921,89.858,6.12e4,517.095,172.581,0.586,9.728,444.947,329.208,5.696,0,0,32.033,0.553,0.336,0.05,0.167,0.553,0.023,0.131,3.074e-4,0,0,0,0,-1.577e-5,2.087,90,-55.467,46.558,7.451e-5,297.686,0.736,6.205e6,20.32,324.293,0.05,3.168,0.028,1783.955
45.372,2.104e4,2.104e4,217.873,218.316,-10.246,10.246,764.551,0.883,764.551,89.934,13.907,0.097,28.61,-80.592,0.162,0,-0.254,-5.593e-5,85.934,89.857,6.12e4,517.095,172.581,0.586,9.728,444.508,329.208,5.674,0,0,31.823,0.553,0.336,0.049,0.167,0.553,0.034,0.192,1.961e-4,0,0,0,0,-1.249e-5,2.201,90,-55.456,46.481,7.438e-5,297.693,0.734,6.18e6,20.32,324.293,0.05,3.17,0.028,1772.599
45.422,2.106e4,2.106e4,217.361,217.805,-10.242,10.243,765.246,0.885,765.246,89.934,13.902,0.101,28.61,-80.592,0.188,0,-0.213,-9.305e-5,85.946,89.857,6.12e4,517.095,172.581,0.586,9.728,444.259,329.208,5.662,0,0,31.612,0.553,0.337,0.049,0.167,0.553,0.039,0.222,-2.043e-4,0,0,0,0,-8.803e-6,2.222,90,-55.445,46.404,7.426e-5,297.699,0.732,6.155e6,20.32,324.293,0.05,3.171,0.028,1761.3
45.472,2.107e4,2.107e4,216.849,217.293,-10.239,10.239,765.941,0.887,765.941,89.934,13.897,0.099,28.61,-80.592,0.181,0,-0.17,-1.584e-4,85.955,89.857,6.12e4,517.095,172.581,0.586,9.728,444.249,329.208,5.661,0,0,31.398,0.552,0.337,0.049,0.166,0.552,0.038,0.214,-2.977e-4,0,0,0,0,-5.639e-6,2.125,90,-55.434,46.328,7.413e-5,297.706,0.73,6.13e6,20.32,324.293,0.05,3.173,0.028,1750.06
45.522,2.108e4,2.108e4,216.337,216.782,-10.236,10.236,766.636,0.889,766.636,89.934,13.892,0.095,28.61,-80.592,0.161,0,-0.132,-2.245e-4,85.963,89.856,6.12e4,517.095,172.581,0.586,9.728,444.33,329.208,5.665,0,0,31.184,0.552,0.337,0.049,0.166,0.552,0.034,0.191,-3.147e-4,0,0,0,0,-3.395e-6,1.989,90,-55.423,46.251,7.4e-5,297.712,0.729,6.104e6,20.32,324.293,0.05,3.175,0.028,1738.877
45.572,2.109e4,2.109e4,215.825,216.271,-10.232,10.233,767.33,0.891,767.331,89.933,13.887,0.095,28.61,-80.592,0.168,0,-0.096,-2.648e-4,85.969,89.856,6.12e4,517.095,172.581,0.586,9.728,444.222,329.208,5.66,0,0,30.974,0.552,0.338,0.048,0.166,0.552,0.035,0.197,-3.048e-5,0,0,0,0,-1.829e-6,1.959,90,-55.412,46.175,7.388e-5,297.719,0.727,6.079e6,20.32,324.293,0.05,3.176,0.028,1727.751
45.622,2.11e4,2.11e4,215.314,215.761,-10.228,10.229,768.024,0.893,768.025,89.933,13.882,0.102,28.61,-80.592,0.208,0,-0.055,-2.266e-4,85.972,89.856,6.12e4,517.095,172.581,0.586,9.728,443.869,329.208,5.643,0,0,30.77,0.552,0.338,0.048,0.166,0.552,0.043,0.244,-3.626e-4,0,0,0,0,-5.991e-7,2.063,90,-55.402,46.099,7.375e-5,297.726,0.725,6.055e6,20.32,324.293,0.05,3.178,0.028,1716.683
45.672,2.111e4,2.111e4,214.802,215.25,-10.225,10.225,768.718,0.895,768.719,89.933,13.877,0.106,28.61,-80.592,0.232,0,-0.005,-1.956e-4,85.974,89.856,6.12e4,517.095,172.581,0.586,9.728,443.631,329.208,5.631,0,0,30.566,0.552,0.338,0.048,0.165,0.552,0.049,0.273,3.86e-4,0,0,0,0,0,2.117,90,-55.391,46.023,7.363e-5,297.732,0.723,6.03e6,20.32,324.293,0.05,3.179,0.028,1705.671
45.722,2.112e4,2.112e4,214.291,214.74,-10.221,10.222,769.412,0.896,769.412,89.933,13.872,0.106,28.61,-80.592,0.232,0,0.046,-2.128e-4,85.973,89.856,6.12e4,517.095,172.581,0.586,9.728,443.573,329.208,5.628,0,0,30.36,0.552,0.339,0.048,0.165,0.552,0.048,0.272,1.309e-4,0,0,0,0,4.158e-7,2.086,90,-55.38,45.948,7.35e-5,297.739,0.722,6.005e6,20.32,324.293,0.05,3.181,0.028,1694.716
45.772,2.113e4,2.113e4,213.78,214.229,-10.218,10.218,770.105,0.898,770.106,89.933,13.867,0.106,28.61,-80.592,0.234,0,0.096,-2.045e-4,85.969,89.856,6.12e4,517.095,172.581,0.586,9.728,443.494,329.208,5.624,0,0,30.156,0.551,0.339,0.048,0.165,0.552,0.049,0.275,1.918e-4,0,0,0,0,1.868e-6,2.076,90,-55.369,45.872,7.338e-5,297.745,0.72,5.981e6,20.32,324.293,0.05,3.182,0.027,1683.817
45.822,2.114e4,2.114e4,213.269,213.719,-10.214,10.215,770.799,0.9,770.799,89.933,13.861,0.106,28.61,-80.592,0.24,0,0.147,-2.256e-4,85.963,89.855,6.12e4,517.095,172.581,0.586,9.728,443.388,329.208,5.619,0,0,29.954,0.551,0.339,0.047,0.164,0.551,0.05,0.281,5.087e-5,0,0,0,0,4.365e-6,2.09,90,-55.359,45.797,7.325e-5,297.752,0.718,5.956e6,20.32,324.293,0.05,3.183,0.027,1672.974
45.872,2.115e4,2.115e4,212.759,213.209,-10.211,10.212,771.492,0.902,771.492,89.933,13.856,0.107,28.61,-80.592,0.248,0,0.2,-1.745e-4,85.955,89.855,6.12e4,517.095,172.581,0.586,9.727,443.269,329.208,5.613,0,0,29.754,0.551,0.34,0.047,0.164,0.551,0.052,0.291,-7.974e-5,0,0,0,0,8.107e-6,2.119,90,-55.348,45.722,7.313e-5,297.758,0.717,5.932e6,20.32,324.293,0.05,3.185,0.027,1662.187
45.922,2.116e4,2.116e4,212.248,212.7,-10.208,10.208,772.184,0.904,772.185,89.933,13.851,0.107,28.61,-80.592,0.249,0,0.252,-1.209e-4,85.943,89.856,6.12e4,517.095,172.581,0.586,9.727,443.207,329.208,5.61,0,0,29.554,0.551,0.34,0.047,0.164,0.551,0.052,0.291,-3.917e-4,0,0,0,0,1.299e-5,2.129,90,-55.337,45.647,7.301e-5,297.764,0.715,5.907e6,20.32,324.293,0.05,3.187,0.027,1651.455
45.972,2.117e4,2.117e4,211.738,212.19,-10.204,10.205,772.877,0.906,772.877,89.933,13.845,0.106,28.61,-80.592,0.25,0,0.305,-1.359e-4,85.929,89.856,6.12e4,517.095,172.581,0.586,9.727,443.135,329.208,5.607,0,0,29.356,0.551,0.34,0.047,0.164,0.551,0.052,0.292,4.218e-4,0,0,0,0,1.907e-5,2.153,90,-55.327,45.572,7.288e-5,297.771,0.713,5.883e6,20.32,324.293,0.05,3.188,0.027,1640.779
46.022,2.118e4,2.118e4,211.228,211.681,-10.201,10.202,773.569,0.908,773.569,89.933,13.84,0.107,28.61,-80.592,0.256,0,0.357,-1.245e-4,85.913,89.856,6.12e4,517.095,172.581,0.586,9.727,443.033,329.208,5.602,0,0,29.16,0.551,0.341,0.047,0.163,0.551,0.053,0.299,9.303e-5,0,0,0,0,2.629e-5,2.203,90,-55.316,45.497,7.276e-5,297.777,0.711,5.859e6,20.32,324.293,0.05,3.19,0.027,1630.158
46.072,2.119e4,2.119e4,210.718,211.171,-10.198,10.198,774.261,0.91,774.261,89.933,13.835,0.109,28.61,-80.592,0.268,0,0.412,-1.421e-4,85.894,89.856,6.12e4,517.095,172.581,0.586,9.727,442.889,329.208,5.595,0,0,28.965,0.551,0.341,0.047,0.163,0.551,0.056,0.312,-3e-5,0,0,0,0,3.51e-5,2.284,90,-55.306,45.423,7.264e-5,297.784,0.71,5.835e6,20.32,324.293,0.05,3.191,0.027,1619.591
46.122,2.12e4,2.12e4,210.208,210.662,-10.195,10.195,774.952,0.912,774.953,89.933,13.829,0.108,28.61,-80.592,0.264,0,0.467,-1.585e-4,85.872,89.856,6.12e4,517.095,172.581,0.586,9.727,442.854,329.208,5.593,0,0,28.771,0.55,0.341,0.046,0.163,0.55,0.055,0.307,-4.224e-5,0,0,0,0,4.539e-5,2.319,90,-55.295,45.348,7.252e-5,297.79,0.708,5.811e6,20.32,324.293,0.05,3.193,0.027,1609.08
46.172,2.122e4,2.122e4,209.698,210.153,-10.192,10.192,775.643,0.914,775.644,89.932,13.824,0.104,28.61,-80.592,0.244,0,0.519,-1.198e-4,85.847,89.856,6.12e4,517.095,172.581,0.586,9.727,442.937,329.208,5.597,0,0,28.575,0.55,0.342,0.046,0.162,0.55,0.051,0.284,-5.064e-5,0,0,0,0,5.636e-5,2.303,90,-55.285,45.274,7.239e-5,297.796,0.706,5.787e6,20.32,324.293,0.05,3.194,0.027,1598.622
46.222,2.123e4,2.123e4,209.189,209.645,-10.189,10.189,776.335,0.916,776.335,89.932,13.819,0.098,28.61,-80.592,0.216,0,0.566,-6.412e-5,85.82,89.857,6.12e4,517.095,172.581,0.586,9.727,443.086,329.208,5.604,0,0,28.38,0.55,0.342,0.046,0.162,0.55,0.045,0.25,-2.653e-4,0,0,0,0,6.731e-5,2.262,90,-55.274,45.201,7.227e-5,297.803,0.705,5.763e6,20.32,324.293,0.05,3.196,0.027,1588.219
46.272,2.124e4,2.124e4,208.679,209.136,-10.186,10.186,777.025,0.918,777.026,89.932,13.814,0.095,28.61,-80.592,0.199,0,0.607,-2.046e-5,85.79,89.857,6.12e4,517.095,172.581,0.586,9.727,443.144,329.208,5.607,0,0,28.188,0.55,0.342,0.046,0.162,0.55,0.041,0.231,-3.747e-4,0,0,0,0,7.764e-5,2.276,90,-55.264,45.127,7.215e-5,297.809,0.703,5.739e6,20.32,324.293,0.05,3.197,0.027,1577.869
46.322,2.125e4,2.125e4,208.17,208.628,-10.183,10.183,777.716,0.92,777.716,89.932,13.809,0.091,28.61,-80.592,0.176,0,0.646,4.008e-5,85.759,89.857,6.12e4,517.095,172.581,0.586,9.727,443.256,329.208,5.613,0,0,27.997,0.55,0.343,0.046,0.162,0.55,0.036,0.204,2.838e-4,0,0,0,0,8.85e-5,2.27,90,-55.253,45.053,7.203e-5,297.815,0.701,5.716e6,20.32,324.293,0.05,3.199,0.027,1567.573
46.372,2.126e4,2.126e4,207.661,208.12,-10.18,10.181,778.406,0.922,778.407,89.932,13.805,0.082,28.61,-80.592,0.124,0,0.675,4.317e-4,85.726,89.858,6.12e4,517.095,172.581,0.586,9.727,443.577,329.208,5.628,0,0,27.804,0.55,0.343,0.045,0.161,0.55,0.026,0.144,4.959e-4,0,0,0,0,9.706e-5,2.168,90,-55.243,44.98,7.191e-5,297.822,0.699,5.692e6,20.32,324.293,0.05,3.2,0.027,1557.331
46.422,2.127e4,2.127e4,207.152,207.611,-10.178,10.178,779.096,0.924,779.097,89.932,13.801,0.075,28.61,-80.592,0.085,0,0.696,9.445e-4,85.692,89.858,6.12e4,517.095,172.581,0.586,9.727,443.809,329.208,5.64,0,0,27.615,0.55,0.343,0.045,0.161,0.55,0.018,0.099,-1.266e-4,0,0,0,0,1.037e-4,2.116,90,-55.233,44.907,7.179e-5,297.828,0.698,5.668e6,20.32,324.293,0.05,3.201,0.027,1547.141
46.472,2.128e4,2.128e4,206.643,207.103,-10.175,10.175,779.786,0.926,779.787,89.932,13.797,0.067,28.61,-80.592,0.04,0,0.708,0.003,85.656,89.858,6.12e4,517.095,172.581,0.586,9.727,444.111,329.208,5.655,0,0,27.427,0.549,0.344,0.045,0.161,0.549,0.008,0.046,-2.736e-4,0,0,0,0,1.079e-4,2.045,90,-55.222,44.834,7.167e-5,297.834,0.696,5.644e6,20.32,324.293,0.05,3.203,0.027,1537.004
46.522,2.129e4,2.129e4,206.135,206.596,-10.173,10.173,780.476,0.928,780.477,89.932,13.794,0.059,28.61,-80.592,0.006,0,-0.711,0.029,85.621,89.858,6.12e4,517.095,172.581,0.586,9.727,443.846,329.208,5.642,0,0,27.24,0.549,0.344,0.045,0.161,0.549,0.001,0.006,-4.072e-4,0,0,0,0,-1.093e-4,1.97,90,-55.212,44.761,7.155e-5,297.84,0.694,5.621e6,20.32,324.293,0.05,3.206,0.026,1526.92
46.572,2.13e4,2.13e4,205.626,206.088,-10.17,10.17,781.166,0.93,781.166,89.932,13.792,0.056,28.61,-80.592,0.029,0,-0.707,0.006,85.585,89.858,6.12e4,517.095,172.581,0.586,9.727,443.951,329.208,5.647,0,0,27.056,0.549,0.344,0.045,0.16,0.549,0.006,0.033,1.645e-4,0,0,0,0,-1.085e-4,1.98,90,-55.202,44.688,7.143e-5,297.847,0.692,5.597e6,20.32,324.293,0.05,3.207,0.026,1516.889
46.622,2.131e4,2.131e4,205.118,205.581,-10.167,10.167,781.855,0.932,781.856,89.932,13.789,0.052,28.61,-80.592,0.052,0,-0.701,0.004,85.55,89.859,6.12e4,517.095,172.581,0.586,9.727,443.76,329.208,5.637,0,0,26.874,0.549,0.345,0.045,0.16,0.549,0.011,0.06,-4.036e-4,0,0,0,0,-1.073e-4,1.987,90,-55.191,44.616,7.131e-5,297.853,0.691,5.574e6,20.32,324.293,0.05,3.208,0.026,1506.909
46.672,2.132e4,2.132e4,204.609,205.073,-10.165,10.165,782.545,0.934,782.545,89.932,13.786,0.046,28.61,-80.592,0.09,0,-0.686,0.002,85.516,89.859,6.12e4,517.095,172.581,0.586,9.727,443.438,329.208,5.622,0,0,26.692,0.549,0.345,0.044,0.16,0.549,0.018,0.104,4.39e-4,0,0,0,0,-1.033e-4,1.937,90,-55.181,44.544,7.119e-5,297.859,0.689,5.551e6,20.32,324.293,0.05,3.21,0.026,1496.981
46.722,2.133e4,2.133e4,204.101,204.566,-10.162,10.162,783.234,0.936,783.235,89.932,13.784,0.045,28.61,-80.592,0.097,0,-0.669,0.002,85.482,89.859,6.12e4,517.095,172.581,0.586,9.727,443.341,329.208,5.617,0,0,26.512,0.549,0.345,0.044,0.159,0.549,0.02,0.111,-3.193e-4,0,0,0,0,-9.858e-5,1.999,90,-55.171,44.471,7.107e-5,297.865,0.687,5.528e6,20.32,324.293,0.05,3.212,0.026,1487.105
46.772,2.134e4,2.134e4,203.593,204.059,-10.159,10.159,783.923,0.938,783.924,89.931,13.782,0.04,28.61,-80.592,0.124,0,-0.649,0.002,85.449,89.859,6.12e4,517.095,172.581,0.586,9.727,443.087,329.208,5.604,0,0,26.333,0.549,0.346,0.044,0.159,0.549,0.025,0.143,-3.602e-4,0,0,0,0,-9.334e-5,1.981,90,-55.161,44.4,7.095e-5,297.872,0.686,5.505e6,20.32,324.293,0.05,3.213,0.026,1477.281
46.822,2.135e4,2.135e4,203.085,203.552,-10.157,10.157,784.612,0.94,784.613,89.931,13.78,0.034,28.61,-80.592,0.161,0,-0.622,0.002,85.417,89.859,6.12e4,517.095,172.581,0.586,9.727,442.763,329.208,5.588,0,0,26.154,0.549,0.346,0.044,0.159,0.549,0.033,0.185,-3.072e-4,0,0,0,0,-8.614e-5,1.924,90,-55.151,44.328,7.084e-5,297.878,0.684,5.482e6,20.32,324.293,0.05,3.215,0.026,1467.508
46.872,2.136e4,2.136e4,202.578,203.046,-10.154,10.154,785.301,0.942,785.302,89.931,13.778,0.03,28.61,-80.592,0.189,0,-0.59,0.002,85.387,89.859,6.12e4,517.095,172.581,0.586,9.727,442.508,329.208,5.576,0,0,25.977,0.549,0.346,0.044,0.159,0.549,0.039,0.216,7.963e-5,0,0,0,0,-7.796e-5,1.896,90,-55.14,44.256,7.072e-5,297.884,0.682,5.459e6,20.32,324.293,0.05,3.216,0.026,1457.785
46.922,2.137e4,2.137e4,202.07,202.539,-10.152,10.152,785.99,0.944,785.991,89.931,13.777,0.025,28.61,-80.592,0.224,0,-0.553,0.001,85.358,89.859,6.12e4,517.095,172.581,0.586,9.727,442.202,329.208,5.561,0,0,25.8,0.549,0.347,0.044,0.158,0.549,0.046,0.256,2.709e-4,0,0,0,0,-6.867e-5,1.836,90,-55.13,44.185,7.06e-5,297.89,0.68,5.436e6,20.32,324.293,0.05,3.217,0.026,1448.114
46.972,2.138e4,2.138e4,201.562,202.033,-10.149,10.149,786.679,0.946,786.679,89.931,13.776,0.02,28.61,-80.592,0.254,0,-0.509,0.001,85.331,89.858,6.12e4,517.095,172.581,0.586,9.727,441.929,329.208,5.547,0,0,25.625,0.549,0.347,0.043,0.158,0.549,0.052,0.29,-3.613e-4,0,0,0,0,-5.862e-5,1.785,90,-55.12,44.114,7.048e-5,297.896,0.679,5.413e6,20.32,324.293,0.05,3.218,0.026,1438.493
47.022,2.139e4,2.139e4,201.055,201.526,-10.146,10.147,787.368,0.948,787.368,89.931,13.775,0.017,28.61,-80.592,0.272,0,-0.462,0.001,85.307,89.858,6.12e4,517.095,172.581,0.586,9.727,441.742,329.208,5.538,0,0,25.451,0.548,0.347,0.043,0.158,0.549,0.056,0.311,4.169e-4,0,0,0,0,-4.842e-5,1.768,90,-55.11,44.043,7.037e-5,297.902,0.677,5.39e6,20.32,324.293,0.05,3.219,0.026,1428.922
47.072,2.14e4,2.14e4,200.548,201.02,-10.144,10.144,788.056,0.95,788.057,89.931,13.774,0.019,28.61,-80.592,0.263,0,-0.413,0.001,85.285,89.858,6.12e4,517.095,172.581,0.586,9.727,441.758,329.208,5.539,0,0,25.279,0.548,0.348,0.043,0.158,0.548,0.054,0.3,1.905e-4,0,0,0,0,-3.896e-5,1.84,90,-55.1,43.972,7.025e-5,297.908,0.675,5.368e6,20.32,324.293,0.05,3.22,0.026,1419.401
47.122,2.141e4,2.141e4,200.041,200.514,-10.141,10.141,788.745,0.952,788.746,89.931,13.773,0.021,28.61,-80.592,0.252,0,-0.369,0.001,85.266,89.858,6.12e4,517.095,172.581,0.586,9.727,441.784,329.208,5.54,0,0,25.108,0.548,0.348,0.043,0.157,0.548,0.052,0.287,4.014e-4,0,0,0,0,-3.123e-5,1.909,90,-55.09,43.901,7.014e-5,297.914,0.674,5.345e6,20.32,324.293,0.05,3.221,0.026,1409.93
47.172,2.142e4,2.142e4,199.534,200.008,-10.138,10.138,789.434,0.954,789.434,89.931,13.772,0.023,28.61,-80.592,0.24,0,-0.324,0.001,85.248,89.857,6.12e4,517.095,172.581,0.586,9.727,441.817,329.208,5.542,0,0,24.938,0.548,0.348,0.043,0.157,0.548,0.049,0.273,-3.898e-4,0,0,0,0,-2.425e-5,1.972,90,-55.08,43.831,7.002e-5,297.92,0.672,5.323e6,20.32,324.293,0.05,3.222,0.026,1400.509
47.222,2.143e4,2.143e4,199.027,199.503,-10.135,10.135,790.122,0.956,790.123,89.931,13.771,0.025,28.61,-80.592,0.227,0,-0.286,0.001,85.233,89.857,6.12e4,517.095,172.581,0.586,9.727,441.857,329.208,5.544,0,0,24.768,0.548,0.349,0.043,0.157,0.548,0.047,0.258,-4.998e-4,0,0,0,0,-1.893e-5,2.031,90,-55.07,43.76,6.99e-5,297.926,0.67,5.301e6,20.32,324.293,0.05,3.223,0.026,1391.138
47.272,2.144e4,2.144e4,198.52,198.997,-10.132,10.132,790.811,0.958,790.811,89.931,13.77,0.021,28.61,-80.592,0.25,0,-0.244,0.001,85.22,89.857,6.12e4,517.095,172.581,0.586,9.727,441.636,329.208,5.533,0,0,24.599,0.548,0.349,0.043,0.157,0.548,0.051,0.284,-1.352e-4,0,0,0,0,-1.387e-5,1.958,90,-55.06,43.69,6.979e-5,297.932,0.668,5.278e6,20.32,324.293,0.05,3.225,0.025,1381.815
47.322,2.145e4,2.145e4,198.014,198.492,-10.129,10.129,791.499,0.96,791.5,89.93,13.769,0.022,28.61,-80.592,0.246,0,-0.201,0.001,85.209,89.856,6.12e4,517.095,172.581,0.586,9.727,441.612,329.208,5.532,0,0,24.431,0.548,0.349,0.042,0.156,0.548,0.05,0.279,6.318e-5,0,0,0,0,-9.461e-6,1.972,90,-55.05,43.62,6.967e-5,297.938,0.667,5.256e6,20.32,324.293,0.05,3.226,0.025,1372.542
47.372,2.146e4,2.146e4,197.507,197.987,-10.126,10.126,792.188,0.962,792.188,89.93,13.767,0.023,28.61,-80.592,0.238,0,-0.16,0.001,85.2,89.856,6.12e4,517.095,172.581,0.586,9.727,441.621,329.208,5.532,0,0,24.264,0.548,0.35,0.042,0.156,0.548,0.049,0.27,-3.144e-4,0,0,0,0,-6.061e-6,1.994,90,-55.04,43.55,6.956e-5,297.944,0.665,5.234e6,20.32,324.293,0.05,3.227,0.025,1363.317
47.422,2.147e4,2.147e4,197.001,197.481,-10.124,10.124,792.876,0.964,792.876,89.93,13.766,0.023,28.61,-80.592,0.241,0,-0.12,9.921e-4,85.193,89.855,6.12e4,517.095,172.581,0.586,9.727,441.541,329.208,5.528,0,0,24.097,0.548,0.35,0.042,0.156,0.548,0.049,0.273,4.148e-4,0,0,0,0,-3.416e-6,1.966,90,-55.031,43.481,6.945e-5,297.95,0.663,5.212e6,20.32,324.293,0.05,3.228,0.025,1354.141
